"Allele","Ear","Quad_pval","Lin_inc_pval","Lin_dec_pval","B0","B1","B2","Coord_start","Coord_end"
"R107C12","B2x540-4_m1_inference.xml",0.469887555233755,0.154856455768802,0.845143544231198,-0.652175051473564,0.00136339733089149,-5.70032583045735e-07,170,1840
"R107C12","B2x540-4_m2_inference.xml",0.0818038290358519,0.979151125355894,0.0208488746441059,1.60635143696294,-0.0027144639120295,1.04932428944159e-06,122,1754
"R107C12","B2x540-5_inference.xml",0.585434730637484,0.282212668920722,0.717787331079278,-0.570330221898138,0.000975941058673066,-4.72220995754794e-07,66,1829
"R107C12","X400x498L-2m1_inference.xml",0.838608743800489,0.626864612139087,0.373135387860913,0.136821909287054,-0.000690295292662404,3.44571896563259e-07,124,1773
"R107C12","X401x525-1m3_inference.xml",0.166644827362801,0.631546654833144,0.368453345166856,1.08904207378474,-0.00286225962445876,1.59330278307748e-06,88,1761
"R107C12","X402x498-2m1_inference.xml",0.662699086122009,0.758999654260169,0.241000345739831,0.383798399412092,-0.00102981558879367,4.57822930657181e-07,178,1759
"R107C12","X402x525-1m1_inference.xml",0.00362735777966368,0.000444363630721517,0.999555636369278,-0.590362850582351,4.08044317862931e-05,2.86757981730224e-07,154,1852
"R107C12","X402x525-1m2_inference.xml",0.982579870275702,0.5205471578124,0.4794528421876,-0.0676353906634856,0.000127440897181798,-7.68318834837555e-08,60,1830
"R107C12","X403x498-2m2_inference.xml",0.00623798649672039,0.990020266581855,0.00997973341814535,-0.547683618261797,0.0028029651142552,-2.02750547139956e-06,280,1583
"R107C12","X403x498-2m3_inference.xml",0.668641063515797,0.805343102855126,0.194656897144874,0.186980761498325,-0.000558419529745044,2.03225005812726e-07,90,1756
"R107C12","X403x498-3m1_inference.xml",0.710664332323685,0.698793425332015,0.301206574667985,-0.336498935236657,0.000653711459598922,-4.52123354736508e-07,102,1784
"R107C12","X403x498-4m1_inference.xml",0.880598378486221,0.303110911054327,0.696889088945673,-0.118274869607068,0.000119337081866274,1.47847671334399e-08,108,1534
"R107C12","X403x498-5m1_inference.xml",0.820471467445658,0.263216976762856,0.736783023237144,-0.357112869540542,-1.02820700314382e-05,8.53635674725759e-08,263,1610
"R107C12","X403x498L-2m2_inference.xml",0.278611752006035,0.937340201982725,0.0626597980172751,1.03113494423282,-0.00162479026553516,5.51386837224696e-07,231,1789
"R107C12","X403x498L-2m3_inference.xml",0.654964483515618,0.812577381132045,0.187422618867955,0.00774379500701976,0.000111618850808487,-1.74407935821873e-07,114,1771
"R107C12","Y2x88-1_inference.xml",0.260329947772424,0.09198766086481,0.90801233913519,-0.837471850269163,0.00167004624866099,-7.11093096574208e-07,192,1768
"R107C12","Y2x88-3_inference.xml",0.57952406977608,0.853712242394745,0.146287757605255,0.278727792617266,-8.34925622608159e-05,-1.46876719778423e-07,90,1782
"R107C12","Y2x88-4_inference.xml",0.633759448707723,0.822195403631487,0.177804596368513,0.0360053956598176,0.000102001388445921,-1.49872825835054e-07,108,1780
"R12H07","X400x429-1m1_inference.xml",0.183797026125326,0.968620872757372,0.0313791272426283,0.337224000516773,-0.000210984798051034,-1.96274337795104e-07,215,1726
