"Allele","Ear","Quad_pval","Lin_inc_pval","Lin_dec_pval","B0","B1","B2","Coord_start","Coord_end"
"R63F09","X456L-1x402_inference.xml",0.714016222794265,0.742041891985457,0.257958108014543,-0.167051146001274,0.000913374840906767,-6.57965030562388e-07,271,1646
"R63F09","X456L-3x402_inference.xml",0.437215534166949,0.904663966287727,0.095336033712273,1.24051373721134,-0.00179130861568955,3.9996357590689e-07,611,1326
"R63F09","Y25-1x1_inference.xml",0.669041572716389,0.191512019443121,0.808487980556879,-0.110131385624829,-8.91422713405891e-05,1.64976391741031e-07,58,1844
"R63F09","Y25-2x1_inference.xml",0.197241763272243,0.0735486053292713,0.926451394670729,-0.660039974407587,0.00147952299419468,-6.33112922880395e-07,100,1809
"R63F09","Y25-3x1_inference.xml",0.160540475715661,0.0371343042872424,0.962865695712758,-0.514591880823219,0.00112120089938151,-4.07305115796446e-07,82,1824
"R63F09","Y25-5x1_inference.xml",0.787195795945727,0.729570631162873,0.270429368837127,0.124766814298647,0.000156132574188643,-1.49868332241653e-07,28,1817
"R63F09","Y25-6x1_inference.xml",0.187278097614759,0.349568359840224,0.650431640159776,0.484329648408262,-0.00126280276285098,7.25150077690481e-07,71,1870
"R65A10","A35-3x102_inference.xml",0.262660834205354,0.952177522812359,0.0478224771876415,0.374007543777784,-0.000342146877439707,-4.76557741758929e-08,97,1820
"R65A10","A35-4x102_inference.xml",0.312761371366081,0.0656408918064272,0.934359108193573,-0.442635322833268,0.000901419075458584,-2.76097874000266e-07,146,1752
"R65A10","A35-7x102_inference.xml",0.554796055783291,0.292978082121016,0.707021917878984,0.376660339546684,-0.00102721281308106,7.1656051816363e-07,76,1741
"R65A10","X457-1x402_inference.xml",0.328940270027119,0.577420010622347,0.422579989377653,1.46815817787584,-0.00347825568612321,1.83271649005993e-06,346,1594
"R65A10","Y74-1x1_inference.xml",0.132316524782331,0.0447499471610842,0.955250052838916,0.193519229220221,-0.000712701697840684,6.01985415920189e-07,102,1810
